item,itemLabel,parentTaxon
http://www.wikidata.org/entity/Q1156096,奈義町,336238
http://www.wikidata.org/entity/Q200707,高松市,372013
http://www.wikidata.org/entity/Q1205974,都農町,454061
http://www.wikidata.org/entity/Q2364809,下川町,014681
http://www.wikidata.org/entity/Q819603,宗像市,402206
http://www.wikidata.org/entity/Q1205781,福智町,406104
http://www.wikidata.org/entity/Q1349563,世羅町,344621
http://www.wikidata.org/entity/Q823526,新宮市,302074
http://www.wikidata.org/entity/Q660516,飯南町,323861
http://www.wikidata.org/entity/Q873596,新見市,332101
http://www.wikidata.org/entity/Q237699,会津若松市,072028
http://www.wikidata.org/entity/Q877689,香美市,392120
http://www.wikidata.org/entity/Q680384,中富良野町,014613
http://www.wikidata.org/entity/Q746578,増毛町,014818
http://www.wikidata.org/entity/Q1355370,利尻町,015181
http://www.wikidata.org/entity/Q1208020,日野町,253839
http://www.wikidata.org/entity/Q596469,諫早市,422045
http://www.wikidata.org/entity/Q857266,伊万里市,412058
http://www.wikidata.org/entity/Q374477,足利市,092029
http://www.wikidata.org/entity/Q1204099,菰野町,243418
http://www.wikidata.org/entity/Q1203855,富加町,215023
http://www.wikidata.org/entity/Q1345551,川越町,243442
http://www.wikidata.org/entity/Q863741,備前市,332119
http://www.wikidata.org/entity/Q655258,宿毛市,392081
http://www.wikidata.org/entity/Q1184672,九重町,444618
http://www.wikidata.org/entity/Q1355416,蘭越町,013943
http://www.wikidata.org/entity/Q1347669,中泊町,023876
http://www.wikidata.org/entity/Q573115,土佐清水市,392090
http://www.wikidata.org/entity/Q1184681,南阿蘇村,434337
http://www.wikidata.org/entity/Q15674,鹿児島市,462012
http://www.wikidata.org/entity/Q850479,西都市,452084
http://www.wikidata.org/entity/Q861230,真庭市,332143
http://www.wikidata.org/entity/Q1036505,せたな町,013714
http://www.wikidata.org/entity/Q1348693,鷹栖町,014524
http://www.wikidata.org/entity/Q820496,江南市,232173
http://www.wikidata.org/entity/Q823493,小松島市,362034
http://www.wikidata.org/entity/Q1156423,菊陽町,434043
http://www.wikidata.org/entity/Q955532,幌延町,015202
http://www.wikidata.org/entity/Q861214,山鹿市,432083
http://www.wikidata.org/entity/Q1203599,池田町,214043
http://www.wikidata.org/entity/Q496412,黒石市,022047
http://www.wikidata.org/entity/Q844056,海津市,212211
http://www.wikidata.org/entity/Q1355549,比布町,014559
http://www.wikidata.org/entity/Q1347574,板柳町,023817
http://www.wikidata.org/entity/Q1350939,高千穂町,454419
http://www.wikidata.org/entity/Q207876,山口市,352039
http://www.wikidata.org/entity/Q123258,福岡県,400009
http://www.wikidata.org/entity/Q677745,東浦町,234427
http://www.wikidata.org/entity/Q71699,青森県,020001
http://www.wikidata.org/entity/Q1345625,湯浅町,303615
http://www.wikidata.org/entity/Q191914,八戸市,022039
http://www.wikidata.org/entity/Q1205337,川崎町,043249
http://www.wikidata.org/entity/Q1205839,門川町,454214
http://www.wikidata.org/entity/Q207311,鈴鹿市,242071
http://www.wikidata.org/entity/Q413804,赤平市,012181
http://www.wikidata.org/entity/Q1346747,多賀町,254436
http://www.wikidata.org/entity/Q1355491,美瑛町,014591
http://www.wikidata.org/entity/Q48326,岩手県,030007
http://www.wikidata.org/entity/Q2305508,河南町,273821
http://www.wikidata.org/entity/Q1206365,藍住町,364037
http://www.wikidata.org/entity/Q385591,大村市,422053
http://www.wikidata.org/entity/Q877216,宍粟市,282278
http://www.wikidata.org/entity/Q858201,小倉南区,401072
http://www.wikidata.org/entity/Q1204424,川上村,294527
http://www.wikidata.org/entity/Q1203696,北方町,214213
http://www.wikidata.org/entity/Q1184789,水上村,435074
http://www.wikidata.org/entity/Q931439,大崎町,464686
http://www.wikidata.org/entity/Q846338,諏訪市,202061
http://www.wikidata.org/entity/Q774952,松原市,272175
http://www.wikidata.org/entity/Q1206876,苅田町,406210
http://www.wikidata.org/entity/Q201659,五島市,422118
http://www.wikidata.org/entity/Q1205163,山元町,043621
http://www.wikidata.org/entity/Q640586,津和野町,325015
http://www.wikidata.org/entity/Q847591,垂水市,462144
http://www.wikidata.org/entity/Q694313,うるま市,472131
http://www.wikidata.org/entity/Q877227,小城市,412082
http://www.wikidata.org/entity/Q1184723,相良村,435104
http://www.wikidata.org/entity/Q1042008,堺区,271411
http://www.wikidata.org/entity/Q373107,淡路市,282260
http://www.wikidata.org/entity/Q1205851,時津町,423084
http://www.wikidata.org/entity/Q1354462,島牧村,013919
http://www.wikidata.org/entity/Q146790,青森市,022012
http://www.wikidata.org/entity/Q990376,南島原市,422142
http://www.wikidata.org/entity/Q1349050,信濃町,205834
http://www.wikidata.org/entity/Q1156186,三朝町,313645
http://www.wikidata.org/entity/Q857843,植木町,433853
http://www.wikidata.org/entity/Q203308,下関市,352012
http://www.wikidata.org/entity/Q1349460,風間浦村,024252
http://www.wikidata.org/entity/Q695911,久慈市,032077
http://www.wikidata.org/entity/Q1011185,女川町,045811
http://www.wikidata.org/entity/Q1210679,新ひだか町,016101
http://www.wikidata.org/entity/Q1348788,遠軽町,015555
http://www.wikidata.org/entity/Q386411,大槌町,034614
http://www.wikidata.org/entity/Q200740,旭川市,012041
http://www.wikidata.org/entity/Q177149,帯広市,012076
http://www.wikidata.org/entity/Q1354252,厚沢部町,013633
http://www.wikidata.org/entity/Q1354496,真狩村,013960
http://www.wikidata.org/entity/Q518203,岩沼市,042111
http://www.wikidata.org/entity/Q599841,音威子府村,014702
http://www.wikidata.org/entity/Q1186198,浦幌町,016497
http://www.wikidata.org/entity/Q317827,花巻市,032051
http://www.wikidata.org/entity/Q1205414,加美町,044458
http://www.wikidata.org/entity/Q507147,砂川市,012262
http://www.wikidata.org/entity/Q653355,多賀城市,042099
http://www.wikidata.org/entity/Q1354360,仁木町,014079
http://www.wikidata.org/entity/Q1354203,上ノ国町,013625
http://www.wikidata.org/entity/Q1206915,吉野ヶ里町,413275
http://www.wikidata.org/entity/Q329797,岩国市,352080
http://www.wikidata.org/entity/Q281817,いなべ市,242144
http://www.wikidata.org/entity/Q1351145,北中城村,473278
http://www.wikidata.org/entity/Q1023781,みよし市,232360
http://www.wikidata.org/entity/Q725514,芦屋市,282065
http://www.wikidata.org/entity/Q305640,網走市,012114
http://www.wikidata.org/entity/Q692745,紋別市,012190
http://www.wikidata.org/entity/Q1357479,大樹町,016411
http://www.wikidata.org/entity/Q646818,十和田市,022063
http://www.wikidata.org/entity/Q1354297,知内町,013331
http://www.wikidata.org/entity/Q277434,東灘区,281018
http://www.wikidata.org/entity/Q490581,都島区,271021
http://www.wikidata.org/entity/Q1155044,里庄町,334456
http://www.wikidata.org/entity/Q850640,向日市,262081
http://www.wikidata.org/entity/Q185125,浜松市,221309
http://www.wikidata.org/entity/Q877220,武雄市,412066
http://www.wikidata.org/entity/Q209766,佐賀市,412015
http://www.wikidata.org/entity/Q980346,愛南町,385069
http://www.wikidata.org/entity/Q430584,小美玉市,082368
http://www.wikidata.org/entity/Q1355506,浦河町,016071
http://www.wikidata.org/entity/Q1208030,様似町,016080
http://www.wikidata.org/entity/Q1206647,八重瀬町,473626
http://www.wikidata.org/entity/Q520267,西海市,422126
http://www.wikidata.org/entity/Q1203004,平泉町,034029
http://www.wikidata.org/entity/Q1349377,美郷町,054348
http://www.wikidata.org/entity/Q117084743,中央区,221384
http://www.wikidata.org/entity/Q187124,えりも町,016098
http://www.wikidata.org/entity/Q1156415,和水町,433691
http://www.wikidata.org/entity/Q1206141,粕屋町,403491
http://www.wikidata.org/entity/Q991032,対馬市,422096
http://www.wikidata.org/entity/Q1023790,山田町,034827
http://www.wikidata.org/entity/Q1023784,東海村,083411
http://www.wikidata.org/entity/Q1023943,富岡町,075434
http://www.wikidata.org/entity/Q1023949,双葉町,075469
http://www.wikidata.org/entity/Q1023937,浪江町,075477
http://www.wikidata.org/entity/Q81863,秋田県,050008
http://www.wikidata.org/entity/Q4422970,蘂取村,017001
http://www.wikidata.org/entity/Q1352167,諸塚村,454290
http://www.wikidata.org/entity/Q685865,海士町,325252
http://www.wikidata.org/entity/Q1206887,志免町,403431
http://www.wikidata.org/entity/Q1042308,青葉区,041017
http://www.wikidata.org/entity/Q427912,大潟村,053686
http://www.wikidata.org/entity/Q684494,鹿島市,412074
http://www.wikidata.org/entity/Q533241,下妻市,082104
http://www.wikidata.org/entity/Q385779,天童市,062103
http://www.wikidata.org/entity/Q273863,つくば市,082201
http://www.wikidata.org/entity/Q1156043,綾川町,373877
http://www.wikidata.org/entity/Q1203565,美浜町,303810
http://www.wikidata.org/entity/Q1184734,津奈木町,434841
http://www.wikidata.org/entity/Q1206380,馬路村,393061
http://www.wikidata.org/entity/Q1203068,城里町,083101
http://www.wikidata.org/entity/Q1205406,中城村,473286
http://www.wikidata.org/entity/Q697002,紀の川市,302082
http://www.wikidata.org/entity/Q861610,玉名市,432067
http://www.wikidata.org/entity/Q1347353,海田町,343048
http://www.wikidata.org/entity/Q1204741,熊野町,343072
http://www.wikidata.org/entity/Q19712,指宿市,462101
http://www.wikidata.org/entity/Q1347678,大鰐町,023621
http://www.wikidata.org/entity/Q1349448,七戸町,024023
http://www.wikidata.org/entity/Q685491,二本松市,072109
http://www.wikidata.org/entity/Q1350711,天城町,465313
http://www.wikidata.org/entity/Q1362354,田舎館村,023671
http://www.wikidata.org/entity/Q932423,知名町,465348
http://www.wikidata.org/entity/Q873536,総社市,332089
http://www.wikidata.org/entity/Q15732,阿久根市,462063
http://www.wikidata.org/entity/Q877209,香南市,392111
http://www.wikidata.org/entity/Q877232,上天草市,432121
http://www.wikidata.org/entity/Q1351168,渡嘉敷村,473537
http://www.wikidata.org/entity/Q181966,那覇市,472018
http://www.wikidata.org/entity/Q749885,美祢市,352136
http://www.wikidata.org/entity/Q26418,函館市,012025
http://www.wikidata.org/entity/Q851155,加西市,282201
http://www.wikidata.org/entity/Q1354828,広野町,075418
http://www.wikidata.org/entity/Q1348703,滝上町,015601
http://www.wikidata.org/entity/Q1347642,深浦町,023230
http://www.wikidata.org/entity/Q19856739,泊村,016969
http://www.wikidata.org/entity/Q428989,登別市,012301
http://www.wikidata.org/entity/Q695930,平川市,022101
http://www.wikidata.org/entity/Q766027,西郷村,074616
http://www.wikidata.org/entity/Q4399221,留別村,016985
http://www.wikidata.org/entity/Q1355559,浦臼町,014311
http://www.wikidata.org/entity/Q1357037,雨竜町,014362
http://www.wikidata.org/entity/Q633647,那珂市,082261
http://www.wikidata.org/entity/Q1210582,更別村,016390
http://www.wikidata.org/entity/Q842301,北斗市,012360
http://www.wikidata.org/entity/Q1348738,江差町,013617
http://www.wikidata.org/entity/Q1187152,むかわ町,015865
http://www.wikidata.org/entity/Q674500,飯舘村,075647
http://www.wikidata.org/entity/Q684442,岩泉町,034835
http://www.wikidata.org/entity/Q1134006,東区,011037
http://www.wikidata.org/entity/Q15716,日置市,462161
http://www.wikidata.org/entity/Q1135640,西区,011070
http://www.wikidata.org/entity/Q846877,仙北市,052159
http://www.wikidata.org/entity/Q1205296,亘理町,043613
http://www.wikidata.org/entity/Q1155676,泉崎村,074641
http://www.wikidata.org/entity/Q1155858,棚倉町,074811
http://www.wikidata.org/entity/Q11605485,紗那村,016993
http://www.wikidata.org/entity/Q242108,小樽市,012033
http://www.wikidata.org/entity/Q693178,伊達市,012335
http://www.wikidata.org/entity/Q1185968,陸別町,016489
http://www.wikidata.org/entity/Q1185978,浜中町,016632
http://www.wikidata.org/entity/Q1186104,弟子屈町,016659
http://www.wikidata.org/entity/Q1186097,鶴居村,016675
http://www.wikidata.org/entity/Q1186253,足寄町,016471
http://www.wikidata.org/entity/Q1186204,標津町,016934
http://www.wikidata.org/entity/Q1203179,美浦村,084425
http://www.wikidata.org/entity/Q385892,大崎市,042153
http://www.wikidata.org/entity/Q1193315,伊平屋村,473596
http://www.wikidata.org/entity/Q1194394,東北町,024082
http://www.wikidata.org/entity/Q1354347,共和町,014010
http://www.wikidata.org/entity/Q1202986,利府町,044067
http://www.wikidata.org/entity/Q1203180,野木町,093645
http://www.wikidata.org/entity/Q1203304,河内町,084476
http://www.wikidata.org/entity/Q1203394,八千代町,085219
http://www.wikidata.org/entity/Q1203337,境町,085464
http://www.wikidata.org/entity/Q1203324,利根町,085642
http://www.wikidata.org/entity/Q1203439,塩谷町,093840
http://www.wikidata.org/entity/Q1203814,阿見町,084433
http://www.wikidata.org/entity/Q1203553,芳賀町,093459
http://www.wikidata.org/entity/Q1203561,岩舟町,093670
http://www.wikidata.org/entity/Q1204586,ニセコ町,013951
http://www.wikidata.org/entity/Q1204988,会津坂下町,074217
http://www.wikidata.org/entity/Q1205004,三島町,074446
http://www.wikidata.org/entity/Q1205033,金山町,074454
http://www.wikidata.org/entity/Q1205018,矢祭町,074829
http://www.wikidata.org/entity/Q329996,大館市,052043
http://www.wikidata.org/entity/Q1205058,南会津町,073687
http://www.wikidata.org/entity/Q1205046,矢吹町,074667
http://www.wikidata.org/entity/Q1205184,桑折町,073016
http://www.wikidata.org/entity/Q1205262,平田村,075035
http://www.wikidata.org/entity/Q1205709,矢巾町,033227
http://www.wikidata.org/entity/Q1205722,金ケ崎町,033812
http://www.wikidata.org/entity/Q1205482,上小阿仁村,053279
http://www.wikidata.org/entity/Q1205383,三種町,053481
http://www.wikidata.org/entity/Q1205432,五城目町,053619
http://www.wikidata.org/entity/Q1205526,八郎潟町,053635
http://www.wikidata.org/entity/Q1205369,井川町,053660
http://www.wikidata.org/entity/Q1205512,東成瀬村,054640
http://www.wikidata.org/entity/Q1205556,大玉村,073229
http://www.wikidata.org/entity/Q1205431,鏡石町,073423
http://www.wikidata.org/entity/Q1205567,天栄村,073440
http://www.wikidata.org/entity/Q1205491,下郷町,073628
http://www.wikidata.org/entity/Q1205602,檜枝岐村,073644
http://www.wikidata.org/entity/Q1205514,只見町,073679
http://www.wikidata.org/entity/Q1205581,北塩原村,074021
http://www.wikidata.org/entity/Q1205591,湯川村,074225
http://www.wikidata.org/entity/Q1205525,柳津町,074233
http://www.wikidata.org/entity/Q1205534,昭和村,074462
http://www.wikidata.org/entity/Q1205357,会津美里町,074471
http://www.wikidata.org/entity/Q1205497,鮫川村,074845
http://www.wikidata.org/entity/Q1205448,玉川村,075027
http://www.wikidata.org/entity/Q1205700,浅川町,075043
http://www.wikidata.org/entity/Q1205416,新地町,075612
http://www.wikidata.org/entity/Q1205910,横浜町,024066
http://www.wikidata.org/entity/Q1205932,滝沢市,032166
http://www.wikidata.org/entity/Q1205734,九戸村,035068
http://www.wikidata.org/entity/Q1205948,八峰町,053490
http://www.wikidata.org/entity/Q1205922,塙町,074837
http://www.wikidata.org/entity/Q1205868,古殿町,075051
http://www.wikidata.org/entity/Q1205998,一戸町,035246
http://www.wikidata.org/entity/Q1206039,藤里町,053465
http://www.wikidata.org/entity/Q1206051,羽後町,054631
http://www.wikidata.org/entity/Q1205991,小野町,075221
http://www.wikidata.org/entity/Q1206409,南部町,024457
http://www.wikidata.org/entity/Q1206630,六戸町,024058
http://www.wikidata.org/entity/Q1208391,羅臼町,016942
http://www.wikidata.org/entity/Q1208741,標茶町,016641
http://www.wikidata.org/entity/Q1210187,士幌町,016322
http://www.wikidata.org/entity/Q1210534,豊富町,015164
http://www.wikidata.org/entity/Q1210528,清水町,016365
http://www.wikidata.org/entity/Q1210480,芽室町,016373
http://www.wikidata.org/entity/Q1210501,中札内村,016381
http://www.wikidata.org/entity/Q1210509,幕別町,016438
http://www.wikidata.org/entity/Q1210518,本別町,016462
http://www.wikidata.org/entity/Q820725,名寄市,012211
http://www.wikidata.org/entity/Q1349010,階上町,024465
http://www.wikidata.org/entity/Q386322,大田原市,092100
http://www.wikidata.org/entity/Q693264,岩見沢市,012106
http://www.wikidata.org/entity/Q725311,芦別市,012165
http://www.wikidata.org/entity/Q766942,士別市,012203
http://www.wikidata.org/entity/Q842318,三笠市,012220
http://www.wikidata.org/entity/Q842286,滝川市,012254
http://www.wikidata.org/entity/Q817268,深川市,012289
http://www.wikidata.org/entity/Q654738,富良野市,012297
http://www.wikidata.org/entity/Q1354481,岩内町,014028
http://www.wikidata.org/entity/Q1357254,南富良野町,014621
http://www.wikidata.org/entity/Q1356989,占冠村,014630
http://www.wikidata.org/entity/Q1355358,初山別村,014851
http://www.wikidata.org/entity/Q1365495,置戸町,015504
http://www.wikidata.org/entity/Q1365521,佐呂間町,015521
http://www.wikidata.org/entity/Q1348807,湧別町,015598
http://www.wikidata.org/entity/Q1348729,興部町,015610
http://www.wikidata.org/entity/Q1348818,西興部村,015628
http://www.wikidata.org/entity/Q194087,弘前市,022021
http://www.wikidata.org/entity/Q1362366,今別町,023035
http://www.wikidata.org/entity/Q44548,新郷村,024503
http://www.wikidata.org/entity/Q384934,大船渡市,032034
http://www.wikidata.org/entity/Q695917,北上市,032069
http://www.wikidata.org/entity/Q390817,一関市,032093
http://www.wikidata.org/entity/Q329790,釜石市,032115
http://www.wikidata.org/entity/Q695907,二戸市,032131
http://www.wikidata.org/entity/Q765884,八幡平市,032140
http://www.wikidata.org/entity/Q386052,奥州市,032158
http://www.wikidata.org/entity/Q733371,野田村,035033
http://www.wikidata.org/entity/Q1347494,洋野町,035076
http://www.wikidata.org/entity/Q47896,宮城県,040002
http://www.wikidata.org/entity/Q235746,気仙沼市,042056
http://www.wikidata.org/entity/Q642018,名取市,042072
http://www.wikidata.org/entity/Q696425,角田市,042081
http://www.wikidata.org/entity/Q1349082,松島町,044016
http://www.wikidata.org/entity/Q775888,南三陸町,046060
http://www.wikidata.org/entity/Q17139,秋田市,052019
http://www.wikidata.org/entity/Q819587,能代市,052027
http://www.wikidata.org/entity/Q496479,横手市,052035
http://www.wikidata.org/entity/Q633935,男鹿市,052060
http://www.wikidata.org/entity/Q633272,湯沢市,052078
http://www.wikidata.org/entity/Q125863,山形県,060003
http://www.wikidata.org/entity/Q734378,米沢市,062022
http://www.wikidata.org/entity/Q734416,鶴岡市,062031
http://www.wikidata.org/entity/Q504690,酒田市,062049
http://www.wikidata.org/entity/Q840603,新庄市,062057
http://www.wikidata.org/entity/Q823955,寒河江市,062065
http://www.wikidata.org/entity/Q770187,上山市,062073
http://www.wikidata.org/entity/Q858008,村山市,062081
http://www.wikidata.org/entity/Q847557,長井市,062090
http://www.wikidata.org/entity/Q1347364,中山町,063029
http://www.wikidata.org/entity/Q1347734,河北町,063215
http://www.wikidata.org/entity/Q1348988,西川町,063223
http://www.wikidata.org/entity/Q1347249,朝日町,063231
http://www.wikidata.org/entity/Q377816,大江町,063240
http://www.wikidata.org/entity/Q1347411,小国町,064017
http://www.wikidata.org/entity/Q1347383,飯豊町,064033
http://www.wikidata.org/entity/Q71707,福島県,070009
http://www.wikidata.org/entity/Q274384,いわき市,072044
http://www.wikidata.org/entity/Q750587,白河市,072052
http://www.wikidata.org/entity/Q819664,須賀川市,072079
http://www.wikidata.org/entity/Q496506,喜多方市,072087
http://www.wikidata.org/entity/Q696456,相馬市,072095
http://www.wikidata.org/entity/Q734400,田村市,072117
http://www.wikidata.org/entity/Q642094,南相馬市,072125
http://www.wikidata.org/entity/Q858423,伊達市,072133
http://www.wikidata.org/entity/Q867106,本宮市,072141
http://www.wikidata.org/entity/Q1347240,川俣町,073083
http://www.wikidata.org/entity/Q143208,磐梯町,074071
http://www.wikidata.org/entity/Q83273,茨城県,080004
http://www.wikidata.org/entity/Q633922,日立市,082023
http://www.wikidata.org/entity/Q653446,土浦市,082031
http://www.wikidata.org/entity/Q836836,古河市,082040
http://www.wikidata.org/entity/Q819658,石岡市,082058
http://www.wikidata.org/entity/Q847569,結城市,082074
http://www.wikidata.org/entity/Q844138,龍ケ崎市,082082
http://www.wikidata.org/entity/Q851149,常総市,082112
http://www.wikidata.org/entity/Q838663,常陸太田市,082121
http://www.wikidata.org/entity/Q520428,高萩市,082147
http://www.wikidata.org/entity/Q838654,北茨城市,082155
http://www.wikidata.org/entity/Q845851,笠間市,082163
http://www.wikidata.org/entity/Q638312,取手市,082171
http://www.wikidata.org/entity/Q44843,栃木県,090000
http://www.wikidata.org/entity/Q646912,佐野市,092045
http://www.wikidata.org/entity/Q390792,鹿沼市,092053
http://www.wikidata.org/entity/Q235753,日光市,092061
http://www.wikidata.org/entity/Q374511,小山市,092088
http://www.wikidata.org/entity/Q498060,真岡市,092096
http://www.wikidata.org/entity/Q695926,矢板市,092118
http://www.wikidata.org/entity/Q498027,那須塩原市,092134
http://www.wikidata.org/entity/Q696394,さくら市,092142
http://www.wikidata.org/entity/Q847550,にかほ市,052141
http://www.wikidata.org/entity/Q1272571,礼文町,015172
http://www.wikidata.org/entity/Q1362378,大間町,024236
http://www.wikidata.org/entity/Q1349156,東通村,024244
http://www.wikidata.org/entity/Q1362393,佐井村,024261
http://www.wikidata.org/entity/Q2358935,三戸町,024414
http://www.wikidata.org/entity/Q1349168,田子町,024431
http://www.wikidata.org/entity/Q496499,鹿角市,052094
http://www.wikidata.org/entity/Q1346817,大子町,083640
http://www.wikidata.org/entity/Q1346925,益子町,093424
http://www.wikidata.org/entity/Q1347263,大石田町,063410
http://www.wikidata.org/entity/Q1347342,舟形町,063631
http://www.wikidata.org/entity/Q1347371,大蔵村,063657
http://www.wikidata.org/entity/Q1347420,鮭川村,063665
http://www.wikidata.org/entity/Q1347560,鰺ヶ沢町,023213
http://www.wikidata.org/entity/Q1347444,金山町,063614
http://www.wikidata.org/entity/Q1347453,三川町,064262
http://www.wikidata.org/entity/Q1347481,遊佐町,064611
http://www.wikidata.org/entity/Q1348209,最上町,063622
http://www.wikidata.org/entity/Q1348269,三春町,075213
http://www.wikidata.org/entity/Q1348827,庄内町,064289
http://www.wikidata.org/entity/Q1349135,普代村,034851
http://www.wikidata.org/entity/Q1349021,真室川町,063649
http://www.wikidata.org/entity/Q1349146,川西町,063827
http://www.wikidata.org/entity/Q1349185,大洗町,083097
http://www.wikidata.org/entity/Q1352137,葛尾村,075485
http://www.wikidata.org/entity/Q1354084,安平町,015857
http://www.wikidata.org/entity/Q1354319,森町,013455
http://www.wikidata.org/entity/Q1354333,長万部町,013471
http://www.wikidata.org/entity/Q1354413,留寿都村,013978
http://www.wikidata.org/entity/Q1354396,京極町,013994
http://www.wikidata.org/entity/Q1354773,住田町,034410
http://www.wikidata.org/entity/Q1354867,楢葉町,075426
http://www.wikidata.org/entity/Q1354949,川内村,075442
http://www.wikidata.org/entity/Q1354910,壬生町,093611
http://www.wikidata.org/entity/Q1355602,寿都町,013927
http://www.wikidata.org/entity/Q1355478,喜茂別町,013986
http://www.wikidata.org/entity/Q1357492,小清水町,015474
http://www.wikidata.org/entity/Q1357679,鹿追町,016349
http://www.wikidata.org/entity/Q15615334,色丹村,016951
http://www.wikidata.org/entity/Q467471,鹿嶋市,082228
http://www.wikidata.org/entity/Q419720,厚岸町,016624
http://www.wikidata.org/entity/Q838675,稲敷市,082295
http://www.wikidata.org/entity/Q469189,栗原市,042137
http://www.wikidata.org/entity/Q653545,北秋田市,052132
http://www.wikidata.org/entity/Q372517,つがる市,022098
http://www.wikidata.org/entity/Q370487,中島村,074659
http://www.wikidata.org/entity/Q385311,大熊町,075451
http://www.wikidata.org/entity/Q648859,高根沢町,093866
http://www.wikidata.org/entity/Q846342,尾花沢市,062120
http://www.wikidata.org/entity/Q773727,鹿部町,013439
http://www.wikidata.org/entity/Q817278,北広島市,012343
http://www.wikidata.org/entity/Q514324,中標津町,016926
http://www.wikidata.org/entity/Q602903,由利本荘市,052108
http://www.wikidata.org/entity/Q847562,那須烏山市,092151
http://www.wikidata.org/entity/Q577654,市貝町,093441
http://www.wikidata.org/entity/Q583931,坂東市,082287
http://www.wikidata.org/entity/Q593586,戸沢村,063673
http://www.wikidata.org/entity/Q840595,神栖市,082325
http://www.wikidata.org/entity/Q644327,茂木町,093432
http://www.wikidata.org/entity/Q646780,潟上市,052116
http://www.wikidata.org/entity/Q657530,別海町,016918
http://www.wikidata.org/entity/Q680056,五霞町,085421
http://www.wikidata.org/entity/Q694322,筑西市,082279
http://www.wikidata.org/entity/Q695920,大仙市,052124
http://www.wikidata.org/entity/Q696401,登米市,042129
http://www.wikidata.org/entity/Q696772,ひたちなか市,082210
http://www.wikidata.org/entity/Q739087,田野畑村,034843
http://www.wikidata.org/entity/Q772103,高畠町,063819
http://www.wikidata.org/entity/Q772817,かすみがうら市,082309
http://www.wikidata.org/entity/Q823927,東根市,062111
http://www.wikidata.org/entity/Q838681,常陸大宮市,082252
http://www.wikidata.org/entity/Q840598,潮来市,082236
http://www.wikidata.org/entity/Q840608,守谷市,082244
http://www.wikidata.org/entity/Q844133,牛久市,082198
http://www.wikidata.org/entity/Q850496,南陽市,062138
http://www.wikidata.org/entity/Q851804,下野市,092169
http://www.wikidata.org/entity/Q857297,鉾田市,082341
http://www.wikidata.org/entity/Q877184,行方市,082333
http://www.wikidata.org/entity/Q877254,つくばみらい市,082350
http://www.wikidata.org/entity/Q990350,桜川市,082317
