item,extract
http://www.wikidata.org/entity/Q21653388,千羽ヶ岳（せんばがだけ）は、徳島県海部郡美波町の千羽海崖の南側にあり遊歩道の最高所で、展望台がある標高245.3mの山である。
http://www.wikidata.org/entity/Q21653389,"千本山（せんぼんやま）は、高知県安芸郡馬路村にあり、海部山地西部にある標高1,084.5mの山である。"
http://www.wikidata.org/entity/Q21653451,高柴山（たかしばやま）は、福島県田村市と小野町の境界にそびえる山。
http://www.wikidata.org/entity/Q21653459,高月山（たかつきさん）は、愛媛県宇和島市と北宇和郡鬼北町にまたがる山。
http://www.wikidata.org/entity/Q21653477,高森山（たかもりやま）は、愛媛県西予市と宇和島市にまたがる山。
http://www.wikidata.org/entity/Q21653502,嶽山（だけやま）は、京都府相楽郡精華町にある標高259.5mの山である。
http://www.wikidata.org/entity/Q21653554,太夫峰（たゆうみね）とは、青森県深浦町の山である。
http://www.wikidata.org/entity/Q21653629,"津志嶽（つしだけ）は、徳島県美馬郡つるぎ町にあり、祖谷山系の東部に座する標高1,493.7mの山である。"
http://www.wikidata.org/entity/Q21653653,壺神山（つぼがみやま）は、愛媛県大洲市と伊予市にまたがる出石山地に属する標高970.8mの山である。
http://www.wikidata.org/entity/Q21653683,天狗ノ森（てんぐのもり）は、愛媛県上浮穴郡久万高原町と高知県高岡郡津野町と吾川郡仁淀川町にまたがる山。
http://www.wikidata.org/entity/Q21653692,砥石山（といしやま）は北海道札幌市中央区盤渓と同市南区の境界上にある山。
http://www.wikidata.org/entity/Q21653701,堂が森（どうがもり）は、高知県四万十市と高岡郡四万十町にまたがる四国西南山地に座する標高857.4メートルの山である。
http://www.wikidata.org/entity/Q21653738,"土佐矢筈山（とさやはずやま）は、徳島県三好市と高知県香美市にまたがる剣山系西部に座する標高1,606.6mの山である。"
http://www.wikidata.org/entity/Q21653766,飛岳（とびだけ）は、大分県由布市にある山である。
http://www.wikidata.org/entity/Q21653820,豊受山（とようけやま）は、愛媛県四国中央市にある山。
http://www.wikidata.org/entity/Q21653995,楢原山（ならばらさん）は、愛媛県今治市にある山。
http://www.wikidata.org/entity/Q21654033,錦山（にしきやま）は、山口県防府市向島にある山である。
http://www.wikidata.org/entity/Q21654037,西黒森（にしくろもり）は、愛媛県西条市と高知県いの町にまたがる山。
http://www.wikidata.org/entity/Q21654134,箟岳山（ののだけやま/ののだけさん）は宮城県遠田郡涌谷町の、ほぼ中央部にある標高236メートルの山である。
http://www.wikidata.org/entity/Q21654193,鉢伏山（はちぶせやま）は、福井県敦賀市と南条郡南越前町との境にある標高761.8メートルの山。
http://www.wikidata.org/entity/Q21654200,花尾山（はなおさん）は、福岡県北九州市標高351mの山である。
http://www.wikidata.org/entity/Q21654230,蟠蛇森（ばんだがもり）は、高知県須崎市と高岡郡佐川町と津野町にまたがる不入山系に属する標高769.8mの山である。
http://www.wikidata.org/entity/Q21654313,日ノ丸山（ひのまるさん）は、徳島県三好市と三好郡東みよし町にまたがる祖谷山系に属する標高1240.3メートルの山である。
http://www.wikidata.org/entity/Q21654343,"平尾山（ひらおやま）は、長野県佐久市の東部に位置する関東山地の一部で、最高峰の「平尾富士」は標高1,156m。"
http://www.wikidata.org/entity/Q21654507,二上山（ふたがみやま、ふたかみやま）は、鳥取県岩美郡岩美町にある山。
http://www.wikidata.org/entity/Q21654548,風呂塔（ふろんと）は、徳島県三好市と三好郡東みよし町にまたがる祖谷山系に属する標高1401.6mの山である。
http://www.wikidata.org/entity/Q21654552,平家平（へいけだいら）は、愛媛県新居浜市と高知県吾川郡いの町と土佐郡大川村にまたがる山。
http://www.wikidata.org/entity/Q21654726,丸山（まるやま）は北海道札幌市手稲区にある山。
http://www.wikidata.org/entity/Q21654793,三角山（三隅山、みすみやま）（別名「頭巾山・襟巾山（ときんやま、とっきんざん）」）は、鳥取県鳥取市（旧用瀬町）にある山で、中国百名山の一つ。
http://www.wikidata.org/entity/Q21654867,三宅山（みやけやま）は、大分県竹田市および豊後大野市にまたがる標高731mの山である。
http://www.wikidata.org/entity/Q21654892,"明神ヶ岳（みょうじんがたけ）は、福島県大沼郡会津美里町と河沼郡柳津町にまたがる標高1,074mの山"
http://www.wikidata.org/entity/Q21654894,明神ヶ森（みょうじんがもり）は、愛媛県松山市と東温市にまたがる山。
http://www.wikidata.org/entity/Q21654964,茂谷山（もややま）とは、秋田県能代市の山である。
http://www.wikidata.org/entity/Q21654991,焼山（やけやま）は北海道札幌市豊平区西岡にある山。
http://www.wikidata.org/entity/Q21655012,八塚山（やつつかやま）は、石川県金沢市にある山である。
http://www.wikidata.org/entity/Q21655020,矢筈山（やはずやま）は、香川県さぬき市に座する讃岐山脈に属する標高787.5メートルの山である。
http://www.wikidata.org/entity/Q21655086,"譲ヶ葉森（ゆずりがはもり）は、愛媛県宇和島市にあり、四国西南山地に座する標高1,016.0mの山である。"
http://www.wikidata.org/entity/Q21655088,"湯桶丸（ゆとうまる）は、徳島県那賀郡那賀町にあり、海部山地に座する標高1,372.1mの山である。"
http://www.wikidata.org/entity/Q21655102,横倉山（よこぐらやま）は、高知県高岡郡越知町にある標高800mの山。
http://www.wikidata.org/entity/Q21655183,霊諍山（れいじょうざん）は、長野県千曲市にある山。
http://www.wikidata.org/entity/Q21872852,"南岳（みなみだけ）は、長野県松本市と岐阜県高山市にまたがる飛騨山脈南部に位置する標高3,033 m（メートル）の山である。"
http://www.wikidata.org/entity/Q22124673,大高山（おおたかやま）は、埼玉県飯能市の山。
http://www.wikidata.org/entity/Q22127139,天覚山（てんかくさん、てんがくさん）は、埼玉県飯能市の山。
http://www.wikidata.org/entity/Q22127261,天狗倉山（てんぐらやま、てんぐらさん）は、紀伊山地台高山脈南部の三重県尾鷲市と北牟婁郡紀北町にまたがる標高522 mの山。
http://www.wikidata.org/entity/Q22128004,袴腰岳（はかまごしだけ）は北海道函館市にある標高1108.4mの山で、函館市内の最高峰である。
http://www.wikidata.org/entity/Q22129560,多峰主山（とうのすやま。
http://www.wikidata.org/entity/Q22129654,尾太岳（おっぷだけ）は白神山地にある山の1つで、山頂は青森県西目屋村の美山湖から南に8kmにあり、三等三角点「尾太」（標高1083.52）が設けられている。
http://www.wikidata.org/entity/Q22129681,姥井戸山（うばいどやま）は、出羽山地にあって、秋田県雄勝郡羽後町と由利本荘市及び湯沢市の境界に位置する標高926.9mの山である。
http://www.wikidata.org/entity/Q2428328,若草山（わかくさやま）は、奈良県奈良市の奈良公園の東端に位置する標高342 m、面積33 haの山である。
http://www.wikidata.org/entity/Q24514413,相生山（あいおいやま）は、愛知県名古屋市天白区天白町大字野並にある鳴子丘陵先端にある標高60メートルの低山である。
http://www.wikidata.org/entity/Q24864339,母谷山（もやさん）は、秋田県八峰町の山である。
http://www.wikidata.org/entity/Q24864725,薬師山（やくしさん）は、秋田県八峰町の山である。
http://www.wikidata.org/entity/Q24865038,赤神山（あかがみやま）は、滋賀県東近江市にある山である。
http://www.wikidata.org/entity/Q24865120,高山（たかやま）は、秋田県藤里町の山である。
http://www.wikidata.org/entity/Q24865304,薬萊山（やくらいさん）は、宮城県加美郡加美町のほぼ中央、宮城県立自然公園船形連峰に含まれる標高553mの山である。
http://www.wikidata.org/entity/Q24866175,霊山（れいざん）は、三重県伊賀市下柘植に位置する山。
http://www.wikidata.org/entity/Q24866601,王子が岳（おうじがたけ、おうじがだけ）は、岡山県南部、児島半島の玉野市と倉敷市児島の境に位置する山稜。
http://www.wikidata.org/entity/Q24866678,二ツ森（ふたつもり）は、青森県と秋田県の県境にまたがる山。
http://www.wikidata.org/entity/Q24868340,音威富士（おといふじ）は、北海道中川郡音威子府村にある山である。
http://www.wikidata.org/entity/Q24871068,春香山（はるかやま）は北海道札幌市南区定山渓にある山。
http://www.wikidata.org/entity/Q24874505,小倉岳（おぐらだけ）は、大分県玖珠郡九重町にある標高770mの山である。
http://www.wikidata.org/entity/Q24875456,大峰岳（おおみねだけ）とは、青森県深浦町の山である。
http://www.wikidata.org/entity/Q24876064,島松山（しままつやま）は北海道恵庭市・北広島市・札幌市清田区の境界上にある山。
http://www.wikidata.org/entity/Q24890632,桝形山は、宮崎県五ヶ瀬町にある山。
http://www.wikidata.org/entity/Q24891669,"天目山（てんもくざん）は、山梨県甲州市大和町木賊及び同大和町田野にある峠で、標高1,380mの山である。"
http://www.wikidata.org/entity/Q24894858,大塔山（おおとうざん）は、和歌山県田辺市と古座川町の境界にある標高1122メートルの山である。
http://www.wikidata.org/entity/Q24897839,髻山（もとどりやま）は、長野県北部（北信地方）、長野市・上水内郡飯綱町にまたがる山。
http://www.wikidata.org/entity/Q2592686,"槍ヶ岳（やりがたけ）は、飛騨山脈南部にある標高3,180 mの山。"
http://www.wikidata.org/entity/Q2618895,"阿寒岳（あかんだけ）

雌阿寒岳（めあかんだけ）は阿寒摩周国立公園にある1499mの火山。"
http://www.wikidata.org/entity/Q2620173,"十勝岳（とかちだけ）は、北海道の中央部の上川管内の美瑛町・上富良野町、十勝管内の新得町にまたがる標高2,077メートル（m）の活火山。"
http://www.wikidata.org/entity/Q2624360,"伊吹山（いぶきやま、いぶきさん）は、滋賀県と岐阜県の県境を南北に走る伊吹山地の主峰（最高峰）である、標高1,377 mの山。"
http://www.wikidata.org/entity/Q2669374,吾妻山（あづまやま）は、福島県の北部から山形県との県境にかけての火山の総称。
http://www.wikidata.org/entity/Q26818616,三足富士（みあしふじ）は、福井県敦賀市の山である。
http://www.wikidata.org/entity/Q2744214,"石鎚山（いしづちさん、いしづちやま）は、四国山地西部に位置する標高1,982 mの山で、愛媛県西条市と久万高原町の境界に位置し、近畿以西を「西日本」とした場合の西日本最高峰である。"
http://www.wikidata.org/entity/Q27887908,筆捨山（ふですてやま）は、三重県亀山市関町に位置する標高286.2mの山である。
http://www.wikidata.org/entity/Q27921552,小倉山（おぐらやま）は京都市右京区にある標高296mの山。
http://www.wikidata.org/entity/Q27928485,"竜ヶ岳（りゅうがだけ）は、山梨県南巨摩郡身延町、南都留郡富士河口湖町 と静岡県富士宮市にまたがる天子山地の最北端に位置する標高1,485 mの山。"
http://www.wikidata.org/entity/Q27972356,南宮山（なんぐうさん）は、岐阜県大垣市、不破郡垂井町、関ケ原町、養老郡養老町にまたがる標高419 mの山。
http://www.wikidata.org/entity/Q27976544,高倉山（たかくらやま）は神戸市須磨区にかつて存在した標高291.5mの山。
http://www.wikidata.org/entity/Q28424432,天面山（てんめんざん）は、大分県大分市の西南部の大字端登と河原内の境に位置する標高403mの山である。
http://www.wikidata.org/entity/Q2859566,嵐山（あらしやま）は、京都市西部にある標高382メートル（m）の山。
http://www.wikidata.org/entity/Q28682028,夕日岳（ゆうひだけ）は北海道札幌市南区定山渓にある山。
http://www.wikidata.org/entity/Q28682045,"横山岳（よこやまだけ）は、滋賀県長浜市にある伊吹山地の標高1,132 mの山。"
http://www.wikidata.org/entity/Q28682143,"大源太山（だいげんたさん）は、新潟県南魚沼市と湯沢町の境界に位置する標高1,598mの山。"
http://www.wikidata.org/entity/Q28682149,八乙女山（やおとめやま）は、富山県南砺市井波の山。
http://www.wikidata.org/entity/Q28682239,朝日岳（あさひだけ）は北海道札幌市南区定山渓にある山。
http://www.wikidata.org/entity/Q28682241,小天狗岳（こてんぐだけ）は北海道札幌市南区定山渓にある山。
http://www.wikidata.org/entity/Q28682515,三内山（みうちざん）は、福井県敦賀市と美浜町の境界に位置する山である。
http://www.wikidata.org/entity/Q28682562,衣掛山（きぬかけやま）は、福井県敦賀市にあり、岩籠山の北尾根最北端に位置する低山である。
http://www.wikidata.org/entity/Q28682616,旗護山（はたごやま）は、福井県敦賀市と美浜町の境界に位置する山である。
http://www.wikidata.org/entity/Q28682670,小谷山（おだにやま）は、滋賀県長浜市湖北町伊部にある伊吹山地に属する山。
http://www.wikidata.org/entity/Q28682877,左門岳（さもんだけ）は、福井県と岐阜県境、両白山地の南部にある、越美山地を形成する山の一つ。
http://www.wikidata.org/entity/Q28682912,野牛山（やぎゅうざん）は北海道札幌市南区滝野にある山。
http://www.wikidata.org/entity/Q28682975,株杉（かぶすぎ）は、岐阜県において一般的なスギと異なる特異な生え方をしたスギを指す名称。
http://www.wikidata.org/entity/Q28683043,カルト山（かるとやま）は、大分県玖珠郡玖珠町の湯布院盆地西方に位置する山である。
http://www.wikidata.org/entity/Q28683504,桑山（くわのやま）は、山口県防府市にある標高107.4mの山で、山頂からは防府の町並みから港側の工場地帯まで一望できる。
http://www.wikidata.org/entity/Q28683963,笹尾山（ささおやま）は、岐阜県不破郡関ケ原町にある標高200mの低山。
http://www.wikidata.org/entity/Q28684375,弥山（みせん）は、奈良県吉野郡天川村にある大峰山脈の山。
http://www.wikidata.org/entity/Q28684377,龍泉山（りょうぜんざん）は岡山県備前市吉永町福満地区にある山。
http://www.wikidata.org/entity/Q28684437,焼山（やけやま）は北海道札幌市南区の藤野と簾舞の境界上にある山。
http://www.wikidata.org/entity/Q28684612,"茂来山（もらいさん）は、信州百名山の一つで、南佐久郡北東部にある標高1,718mの山。"
http://www.wikidata.org/entity/Q28684704,九度山（くどさん）は、 北海道名寄市に位置する標高673.6メートルの山である。
http://www.wikidata.org/entity/Q28685714,蝶々深山（ちょうちょうみやま）とは、長野県諏訪市の山。
http://www.wikidata.org/entity/Q28686474,犬鳴山（いぬなきやま）は、福岡県宮若市犬鳴に所在する、標高583.6メートルの山。
http://www.wikidata.org/entity/Q28686701,金剛山（こんごうさん）は、高知県香南市にある標高265 mの山。
http://www.wikidata.org/entity/Q28686787,一升ヶ森（いっしょうがもり）は、徳島県阿南市にある山である。
http://www.wikidata.org/entity/Q28686791,矢筈山（やはずやま）は、徳島県阿南市と那賀郡那賀町にある山である。
http://www.wikidata.org/entity/Q28686950,愛宕山（あたこやま）は、徳島県阿南市にある山である。
http://www.wikidata.org/entity/Q28687333,浜石岳（はまいしだけ）は、静岡県静岡市清水区 の北東部に位置する標高707 mの山。
http://www.wikidata.org/entity/Q28687613,旗振山（はたふりやま）は神戸市須磨区と垂水区の境界にある標高252.56mの山。
http://www.wikidata.org/entity/Q28688545,鉄拐山（てっかいさん）は神戸市須磨区と垂水区の境界にある標高237mの山。
http://www.wikidata.org/entity/Q28688588,八木山（やぎやま）は、岐阜県各務原市にある標高296mの山。
http://www.wikidata.org/entity/Q28688743,竜王山（りゅうおうさん）は、徳島県那賀町にある山。
http://www.wikidata.org/entity/Q28688745,長滝山（ながたきやま）は、徳島県那賀町にある山。
http://www.wikidata.org/entity/Q28688763,鰻轟山（うなぎとどろやま）は、徳島県海陽町と那賀町の境にある山。
http://www.wikidata.org/entity/Q28688811,青ノ塔（あおのとう）は、徳島県那賀町にある山である。
http://www.wikidata.org/entity/Q28688823,熊谷（くまだに）は、徳島県那賀町にある山である。
http://www.wikidata.org/entity/Q28689249,杖立山（つえたてやま）は、徳島県佐那河内村と勝浦町の境にある山。
http://www.wikidata.org/entity/Q28689252,鶴林寺山（かくりんじやま）は、徳島県勝浦町にある山。
http://www.wikidata.org/entity/Q28690356,天行山（あまぎょうさん）は、徳島県美馬市木屋平にある山。
http://www.wikidata.org/entity/Q28690359,半平山（はんだいらやま）は、徳島県美馬市にある山。
http://www.wikidata.org/entity/Q28690365,友内山（ともうちやま）は、徳島県美馬市とつるぎ町の境にある山。
http://www.wikidata.org/entity/Q28690369,高丸（たかまる）は、徳島県美馬市とつるぎ町にある山。
http://www.wikidata.org/entity/Q28690370,三ツ頭山（みつがしらやま）は、徳島県美馬市にある山。
http://www.wikidata.org/entity/Q28690543,番岳（ばんだけ）は長崎県五島市、五島列島椛島にある標高264mの山。
http://www.wikidata.org/entity/Q28690544,到彦山（いたひこやま）は長崎県　五島列島（五島市）　椛島にある標高326mの山。
http://www.wikidata.org/entity/Q28690625,中尾山（なかおさん）は、徳島県つるぎ町と美馬市の境界にある山。
http://www.wikidata.org/entity/Q28690735,要害山（ようがいさん）は、山梨県上野原市にある標高536メートルの山である。
http://www.wikidata.org/entity/Q28690820,蓬田岳（よもぎだだけ）は、阿武隈高地に属する標高952mの山である。
http://www.wikidata.org/entity/Q28691350,大高山（おおたかやま）は、群馬県吾妻郡中之条町と長野県下高井郡山ノ内町に跨る山。
http://www.wikidata.org/entity/Q28692318,"閼伽流山（あかるさん）とは、長野県佐久市香坂にある山で、標高1,028ｍ。"
http://www.wikidata.org/entity/Q28693422,加東神山（かとうこやま）は、兵庫県加東市と西脇市と丹波篠山市の市境に位置する標高648mの山である。
http://www.wikidata.org/entity/Q29168305,朝熊山（あさまやま）は、三重県伊勢市・鳥羽市にある山。
http://www.wikidata.org/entity/Q29512055,"白木峰（しらきみね）は、富山県富山市と岐阜県飛騨市の県境に位置する標高1,596mの山である。"
http://www.wikidata.org/entity/Q2969495,小牧山（こまきやま）は、愛知県小牧市にある標高86mの山。
http://www.wikidata.org/entity/Q2975204,愛宕山（あたごやま、あたごさん）は、京都府京都市右京区の北西部、山城国と丹波国の国境にある山。
http://www.wikidata.org/entity/Q2977103,立山（たてやま）は、富山県の飛騨山脈（北アルプス）北部にある山。
http://www.wikidata.org/entity/Q3031841,稲佐山（いなさやま）は、長崎県長崎市にある標高333メートルの山。
http://www.wikidata.org/entity/Q3072106,朝日岳（あさひだけ）は、新潟県と山形県の県境に位置する朝日山地（朝日連峰）に属する山。
http://www.wikidata.org/entity/Q3075593,"八幡平（はちまんたい）は、秋田県と岩手県にまたがる標高1,614 mの山及びその周囲の高原台地。"
http://www.wikidata.org/entity/Q3077886,"英彦山（ひこさん）は、福岡県田川郡添田町と大分県中津市山国町にまたがる標高1,199mの山である。"
http://www.wikidata.org/entity/Q3090765,羽黒山（はぐろさん）は、山形県鶴岡市にある標高414mの山。
http://www.wikidata.org/entity/Q3091748,"幌尻岳（ぽろしりだけ）は、北海道日高振興局の沙流郡平取町と新冠郡新冠町にまたがる標高2,052 mの山。"
http://www.wikidata.org/entity/Q30924109,ホノケ山（ホノケやま）は、福井県南条郡南越前町にある山。
http://www.wikidata.org/entity/Q30924459,"富士見岳（ふじみだけ）は、飛騨山脈（北アルプス）南部の乗鞍岳（主峰:剣ヶ峰）を構成する23ある山の一つで、標高は2,817ḿあり、その名の通り山頂からは快晴時には富士山が見える。"
http://www.wikidata.org/entity/Q30926121,"甑岳（こしきだけ）は、山形県東根市と村山市の境にまたがる標高1,016メートルの山である。"
http://www.wikidata.org/entity/Q30926500,富士山（ふじやま）は、茨城県石岡市の西部に位置する標高152mの山である。
http://www.wikidata.org/entity/Q30929568,早馬山（はやまさん）は、宮城県気仙沼市唐桑町の唐桑半島の中央に位置する山である。
http://www.wikidata.org/entity/Q30933387,花園山（はなぞのさん）は茨城県にある山。
http://www.wikidata.org/entity/Q30933643,"親父山（おやじやま）は、宮崎県にある標高1,644mの山である。"
http://www.wikidata.org/entity/Q30935693,"獅々岳（ししだけ）は、富山県中新川郡立山町芦峅寺にある立山連峰（飛騨山脈）の標高2,714 mの山。"
http://www.wikidata.org/entity/Q30936458,青野山（あおのやま）は島根県鹿足郡津和野町に位置する標高907mの火山。
http://www.wikidata.org/entity/Q30936650,朝日山（あさひやま）は京都府宇治市にある標高124メートルの山で、宇治橋より約1キロ上流の宇治川右岸に位置する。
http://www.wikidata.org/entity/Q30937216,女神山（めがみやま）は、秋田県仙北郡美郷町と岩手県和賀郡西和賀町の境にある山である。
http://www.wikidata.org/entity/Q30937665,田倉山（たくらやま）は、兵庫県朝来市と京都府福知山市との境にある小型の火山である。
http://www.wikidata.org/entity/Q3109237,弥山（みせん）は広島県廿日市市宮島町の宮島（厳島）の中央部にある標高535 mの山。
http://www.wikidata.org/entity/Q3139461,"大台ヶ原山（おおだいがはらやま）は、奈良県と三重県の県境の台高山脈に位置する、日出ヶ岳（ひでがだけ、1,695m）、三津河落山（さんずこうちさん、1,654m）、経ヶ峰（きょうがみね、1,529m）等からなる山。"
http://www.wikidata.org/entity/Q31395009,与座岳（よざだけ）は、沖縄県糸満市に位置する、標高168.4メートルの山で、同市の最高峰である。
http://www.wikidata.org/entity/Q31395017,八重瀬岳（やえせだけ）は、沖縄県島尻郡八重瀬町に位置する、標高163メートルの山。
http://www.wikidata.org/entity/Q31395118,乙羽岳（おっぱだけ、おとわだけ）は、沖縄県国頭郡今帰仁村に位置する、標高275.4メートルの山。
http://www.wikidata.org/entity/Q31395245,燧岳（ひうちだけ）は、本州の下北半島北部にある火山である。
http://www.wikidata.org/entity/Q31454757,"箱根駒ヶ岳（はこねこまがたけ）は、箱根山の中央火口丘のひとつの峰で、神奈川県足柄下郡箱根町に所在し、標高は1,356メートル。"
http://www.wikidata.org/entity/Q31469650,矢大臣山（やだいじんやま）は、福島県田村市、小野町、いわき市の境界にそびえる山。
http://www.wikidata.org/entity/Q31470237,高旗山（たかはたやま）は、奥羽山脈の南部の福島県郡山市付近にある標高968mの山。
http://www.wikidata.org/entity/Q31472302,黒伏山（くろぶしやま）は山形県東根市に位置する標高1227メートルの山である。
http://www.wikidata.org/entity/Q31477092,"遊楽部岳（ゆうらっぷだけ）もしくは見市岳（けんいちだけ）は、北海道の久遠郡せたな町と二海郡八雲町にまたがる標高1,277mの山である。"
http://www.wikidata.org/entity/Q31477255,"余別岳（よべつだけ）は、北海道の積丹郡積丹町にある標高1,297.7mの山である。"
http://www.wikidata.org/entity/Q31477492,鬱岳（うつだけ）もしくは欝岳（うつだけ）またはウッツ岳（ウッツだけ）は、北海道の紋別市と紋別郡興部町と紋別郡西興部村と紋別郡滝上町の4市町村にまたがる標高818.3メートルの山。
http://www.wikidata.org/entity/Q31477656,ウコタキヌプリは、北海道の白糠郡白糠町と中川郡本別町と足寄郡足寄町の3町にまたがる標高747mの山である。
http://www.wikidata.org/entity/Q31477779,トワルタップコップ岳（トワルタップコップだけ）は、北海道の二海郡八雲町と瀬棚郡今金町にある標高314mの山である。
http://www.wikidata.org/entity/Q31477845,トーウツ岳（トーウツだけ）もしくは当沸岳（とううつだけ）は、北海道の紋別郡雄武町と紋別郡興部町の2町にまたがる標高742.3mの山である。
http://www.wikidata.org/entity/Q31478186,徹別岳（てしべつだけ）は、北海道の釧路市にある標高877.0mの山である。
http://www.wikidata.org/entity/Q31478485,滝ノ上山（たきのうえやま）は、北海道の白糠郡白糠町にある標高567.5mの山である。
http://www.wikidata.org/entity/Q31478567,高森（たかもり）は、秋田県大館市の山。
http://www.wikidata.org/entity/Q31478733,立牛岳（たつうしだけ）は、北海道の紋別市にある標高629.9mの山である。
http://www.wikidata.org/entity/Q31478830,珠文岳（しゅぶんだけ）は、北海道の枝幸郡浜頓別町にある標高760.9mの山である。
http://www.wikidata.org/entity/Q31478930,"支湧別岳（しゆうべつだけ）は、北海道の紋別郡遠軽町にある標高1,687.8mの山である。"
http://www.wikidata.org/entity/Q31478991,知駒岳（しりこまだけ）は、北海道の天塩郡幌延町と枝幸郡中頓別町の2町にまたがる標高529.1mの山である。
http://www.wikidata.org/entity/Q31479154,"下ホロカメットク山（しもホロカメットクやま）は、北海道の上川郡新得町と空知郡南富良野町の2町にまたがる標高1,668.1mの山である。"
http://www.wikidata.org/entity/Q31479536,佐呂間山（さろまやま）は、北海道の北見市と常呂郡佐呂間町の2市町にまたがる標高515.3mの山である。
http://www.wikidata.org/entity/Q31480084,幌尻山（ぽろしりやま）は、北海道の宗谷郡猿払村と天塩郡豊富町の2町村にまたがる標高426.8mの山である。
http://www.wikidata.org/entity/Q31480105,ポロシリ山（ポロシリやま）は、北海道の留萌市と留萌郡小平町の2市町にまたがる標高730.2mの山である。
http://www.wikidata.org/entity/Q31480133,ポロヌプリ山（ポロヌプリざん）は、北海道の枝幸郡枝幸町と枝幸郡中頓別町の2町にまたがる標高841mの山である。
http://www.wikidata.org/entity/Q31480144,ポロヌプリ岳（ポロヌプリだけ）は、北海道の紋別郡興部町と紋別郡西興部村の2町村にまたがる標高835.4mの山である。
http://www.wikidata.org/entity/Q31480364,敏音知岳（ぴんねしりだけ）は、北海道の枝幸郡中頓別町に位置する標高703.1mの山である。
http://www.wikidata.org/entity/Q31480448,ペンケ山（ペンケやま）は、北海道の中川郡中川町と枝幸郡中頓別町の2町にまたがる標高716.2mの山である。
http://www.wikidata.org/entity/Q31480470,辺計礼山（ぺけれやま）は、北海道の川上郡弟子屈町にある標高732.3mの山である。
http://www.wikidata.org/entity/Q31480491,米飯山（ぺいぱんやま）は、北海道の旭川市と上川郡上川町の2市町にまたがる標高919.9mの山である。
http://www.wikidata.org/entity/Q31480513,パンケ山（パンケやま）は、北海道の中川郡中川町と枝幸郡中頓別町の2町にまたがる標高631.9mの山である。
http://www.wikidata.org/entity/Q31480654,"音更山（おとふけやま）は、北海道中央部の石狩山地にある北海道上川総合振興局管内の上川郡上川町と十勝総合振興局管内の河東郡上士幌町にまたがる標高1,932mの山。"
http://www.wikidata.org/entity/Q31480695,"乙部岳（おとべだけ）は、北海道の爾志郡乙部町と檜山郡厚沢部町の2町にまたがる標高1,016.9mの山である。"
http://www.wikidata.org/entity/Q31480758,長万部岳（おしゃまんべだけ）は、北海道の山越郡長万部町と瀬棚郡今金町の2町にまたがる標高972.6mの山である。
http://www.wikidata.org/entity/Q31480779,長留内岳（おさるないだけ）は、北海道の深川市と雨竜郡幌加内町の2市町にまたがる標高729.0mの山である。
http://www.wikidata.org/entity/Q31481078,"於鬼頭岳（おきとだけ、おけとだけ）は、北海道の士別市にある標高1,176.3mの山である。"
http://www.wikidata.org/entity/Q31481248,"雄冬山（おふゆやま）は、北海道の石狩市浜益区と増毛郡増毛町の2市町にまたがる標高1,197.7mの山である。"
http://www.wikidata.org/entity/Q31481333,雄鉾岳（おぼこだけ）は、北海道の二海郡八雲町にある標高999.5mの山である。
http://www.wikidata.org/entity/Q31481501,"糠平山（ぬかびらやま）は、北海道の沙流郡日高町と沙流郡平取町の2町にまたがる標高1,349.6mの山である。"
http://www.wikidata.org/entity/Q31481564,ニタトルシュケ山（ニタトルシュケやま）は、北海道の川上郡弟子屈町にある標高381.4mの山である。
http://www.wikidata.org/entity/Q31481609,"西ヌプカウシヌプリ（にしヌプカウシヌプリ）は、北海道の河東郡鹿追町にある標高1,251mの山である。"
http://www.wikidata.org/entity/Q31481754,仁頃山（にころやま）は、北海道の北見市と常呂郡佐呂間町の2町にまたがる標高829.2mの山である。
http://www.wikidata.org/entity/Q31481776,"二岐岳（ふたまただけ）は、北海道の沙流郡日高町と沙流郡平取町の2町にまたがる標高1,590.3mの山である。"
http://www.wikidata.org/entity/Q31482157,"武利岳（むりいだけ）は、北海道の紋別郡遠軽町と上川郡上川町の2町にまたがる標高1,876.3mの山である。"
http://www.wikidata.org/entity/Q31482178,"武華山（むかやま）は、北海道の北見市と上川郡上川町の2市町にまたがる標高1,759.0mの山である。"
http://www.wikidata.org/entity/Q31482284,紋別山（もんべつやま）もしくは大山（おおやま）は、北海道の紋別市にある標高333.8mの山である。
http://www.wikidata.org/entity/Q31482326,藻琴山（もことやま）は、北海道東部の釧路総合振興局管内とオホーツク総合振興局管内にまたがり、阿寒知床火山列に属する成層火山。
http://www.wikidata.org/entity/Q31482429,水ヶ沢山（みずがさわやま）は青森県東青地域（津軽地方東部）の平内町にある山で、標高323.4メートル。
http://www.wikidata.org/entity/Q31482492,"南クマネシリ岳（みなみクマネシリだけ）は、北海道の足寄郡足寄町にある標高1,560.1mの山である。"
http://www.wikidata.org/entity/Q31482617,松音知岳（まつねしりだけ）は、北海道の枝幸郡中頓別町に位置する標高531mの山である。
http://www.wikidata.org/entity/Q31482922,マクワンチサップは、北海道の川上郡弟子屈町に位置する標高574.1mの山である。
http://www.wikidata.org/entity/Q31483089,黒松内岳（くろまつないだけ）は、北海道の寿都郡黒松内町にある標高740.0mの山である。
